Date,Open,High,Low,Close,Volume,log_return,vol_past,vol_future,vol_expansion,vol_percentile,vol_compression,trend_strength
2015-03-26,179.98516947747746,181.72917779480818,176.3473799094531,177.46011352539062,20621346,-0.018636394504959273,0.015382695327837002,0.011807151489179999,0,0.15,0.82276067750984,-0.04478281040948024
2015-03-27,178.44447818654436,178.67987241131732,171.50056996544376,173.69395446777344,23326922,-0.021451002935194,0.01606034754716304,0.01211469722196886,0,0.35,0.8590056649588071,-0.04301648945628789
2015-03-30,174.74248245411664,174.97786237927156,170.43062162831464,173.4906463623047,17330588,-0.0011711817184397754,0.015508538568873688,0.01605858447587144,0,0.2,0.8294915441134326,-0.04156639781930847
2015-03-31,175.04205615338952,178.23048420828187,175.04205615338952,176.75396728515625,20235395,0.018635063791056464,0.015988261224774605,0.017889787478880995,0,0.3,0.8551500473194087,-0.04096891220683023
2015-04-01,176.51857308913966,179.53580146037353,173.99351702564954,178.904541015625,14588531,0.012093622907104236,0.012797262072640035,0.016861284567888973,0,0.05,0.729766218341723,-0.04421881544565796
2015-04-06,178.89383683907658,179.32181460987394,175.7696176820999,176.46507263183594,12334096,-0.013729405156025372,0.012765108104070205,0.012737348832188043,0,0.05,0.7279326323828912,-0.04510126125929657
2015-04-07,176.76465369502523,178.91522725845928,176.76465369502523,178.2197723388672,21275454,0.009894496748141569,0.013122430577143868,0.018895645091889606,0,0.15,0.7483090119884145,-0.045679399775451754
2015-04-08,178.358860326356,186.0624170072914,178.2304712861308,185.2920684814453,24821205,0.03891586394582756,0.01566961013193934,0.020953281154553482,0,0.4,0.8983358757557183,-0.042967365710888106
2015-04-09,185.20648116920796,192.37506943966292,183.7727606582179,191.54051208496094,27276420,0.03316600889107977,0.017067271175804484,0.021054667671232256,0,0.85,0.9908031686289015,-0.03816127189704663
2015-04-10,191.50842709752723,194.4721600924163,190.25660526974175,193.51991271972656,25323219,0.010281077683075937,0.017105035582093246,0.01321296246192465,0,0.9,0.9970321956896581,-0.033168733827500956
2015-04-13,194.04417985370733,197.88526655907532,192.32158390514024,197.40379333496094,20177342,0.01987092801646876,0.017480395265259817,0.015611856616860036,0,1.0,1.0,-0.02881564946367336
2015-04-15,197.08282208968714,201.06299724954155,194.12980226948608,197.64990234375,22231264,0.0012459523518922836,0.016895235494007954,0.012824980737176271,0,0.7,0.9665247975018736,-0.02179519115853861
2015-04-16,197.83176610044086,200.72060537180948,196.65483793114063,198.65562438964844,20177302,0.005075499265404645,0.016589084156895997,0.00847777115747639,0,0.6,0.949010814982245,-0.013073494941791629
2015-04-17,200.08931830250222,202.06870646427583,197.42517431286709,198.33462524414062,23958678,-0.0016171642288991563,0.016378637218747844,0.024520213201038206,0,0.6,0.9369717886928115,-0.005588343959921398
2015-04-20,200.5708291299788,200.60292639584847,187.9883437966285,189.5183563232422,37628162,-0.0454697437200261,0.019556819191889396,0.020506222778304713,0,1.0,1.0,-0.0026451983249900462
2015-04-21,190.48127236104125,191.6261175138616,186.69369560355148,187.5496368408203,17707007,-0.010442346778863531,0.019408602055621844,0.020885348747250423,0,0.95,0.9924212043475341,0.0011581316148293948
2015-04-22,188.7159039369812,189.75374406692976,185.5274756448377,188.25582885742188,14761313,0.0037582893932676413,0.019397831541958177,0.01972601572310307,0,0.9,0.9918704750311771,0.0054352054753062425
2015-04-23,189.13317359628937,190.32080090490365,185.9661436324908,187.6780548095703,13337818,-0.003073809134366967,0.019075714329185815,0.020249637957361535,0,0.85,0.9753996364141309,0.00929906657817434
2015-04-24,187.66733303030404,189.26153976493833,185.88052845506303,188.0738983154297,12709854,0.0021069412893428376,0.01903865879432522,0.00561833981138543,0,0.8,0.9735048735441054,0.011305453880358373
2015-04-27,188.32001551936776,189.91422245658853,186.47971527801417,187.30357360839844,11042925,-0.004104272877271451,0.019046459199047152,0.006045169909800421,0,0.8,0.9739037321031274,0.012870969196478997
2015-04-28,187.1751873187558,188.73729701561393,183.71928191352632,185.14230346679688,14687371,-0.011605951546231905,0.01871200655900212,0.007792531258421043,0,0.7,0.9568021453489922,0.015777842082319984
2015-04-29,184.4575159906408,186.28711699983307,181.33329688955413,181.88966369628906,16387960,-0.017724477508197996,0.01848209550946993,0.012460708752615722,0,0.65,0.9450460899661446,0.019806710855087763
2015-04-30,181.88967880413526,185.29208873344288,181.45100191759124,184.5324249267578,34802149,0.014424933089777946,0.018655897648118088,0.02062287037172174,0,0.65,0.9539331250684703,0.02549573079254863
2015-05-04,185.3562460083392,191.28371090258577,184.1365216690328,190.65245056152344,15078502,0.032626947040204815,0.019512397175955785,0.020313474544308537,0,0.95,0.9977285664147248,0.03160117441696539
2015-05-05,191.24095725562034,192.97425238020904,189.40065696560288,190.90927124023438,17846755,0.0013461555644576568,0.019419295162988643,0.020672505095432878,0,0.9,0.9929679756431052,0.03883126617833959
2015-05-06,190.44917202037573,191.89359158330777,186.59738651922365,188.36279296875,22438208,-0.0134284424159272,0.019405559171610975,0.01907965623350433,0,0.8,0.9922656123782567,0.04599136462918733
2015-05-07,187.23937655771732,187.977627891172,184.0295502664244,186.32992553710938,16735535,-0.010850957478335142,0.019586004608556792,0.02313594076509648,0,1.0,1.0,0.05146423283011666
2015-05-08,188.73168681201602,193.66124989777606,186.586519390773,192.78367614746094,17104443,0.03404981569687545,0.019131176162742028,0.01899097439801745,0,0.65,0.9767778852856974,0.05377199917695865
2015-05-11,193.46622481088792,194.89634124164493,191.41856237680594,194.13795471191406,14214007,0.007000301802141802,0.01772974422492318,0.024599768869110236,0,0.3,0.905225163542408,0.05224997139052159
2015-05-12,193.91045385282848,193.91045385282848,187.46411688590172,188.23333740234375,16650201,-0.030886663481632395,0.018906321226246085,0.025322954847754004,0,0.45,0.9652974970702414,0.0477912702217639
2015-05-13,189.24092073376286,192.55619177945695,185.74147358837973,191.78695678710938,16701434,0.018702806271200585,0.018838884967243917,0.024924351064627547,0,0.4,0.96185441307481,0.04263592859346359
2015-05-14,191.9819387909339,192.02528880195328,188.580011599853,190.29180908203125,12329713,-0.007826424656269286,0.018879904075758885,0.018532186544127548,0,0.4,0.9639487201749445,0.03613879149235438
2015-05-15,191.0935565765658,192.18780811864855,188.5366868611301,189.37091064453125,8331715,-0.004851149168245189,0.01881733598683824,0.021102467239214783,0,0.3,0.9607541896838555,0.02841220187835073
2015-05-18,189.57675436433678,193.71541469418312,188.99171003295376,193.18453979492188,9847540,0.019938314736880385,0.01947010601813735,0.012911595258391431,0,0.85,0.9940825812749575,0.02284428251528477
2015-05-19,193.11955678939376,196.04479321846367,192.11197631701208,194.05130004882812,14513036,0.004476660537312312,0.016482580805066985,0.012035987479245577,0,0.05,0.8415489087481388,0.023064032030932324
2015-05-20,195.10224164853338,197.39908397106439,194.51718271444517,196.93321228027344,8708891,0.014742089949968576,0.01650977401760357,0.013699448114724707,0,0.1,0.8429373089389925,0.024399146677541953
2015-05-21,197.45320843211144,198.35244994187525,193.7370841058482,194.31129455566406,10759523,-0.013403163136266182,0.016879539943818245,0.01275158745431492,0,0.15,0.8618163980439308,0.02451594264097581
2015-05-22,194.36546088172898,196.22894719056876,194.36546088172898,195.84974670410156,8349048,0.007886282633103736,0.016898299827643768,0.012094974272745123,0,0.2,0.8627742189063505,0.024644306071546385
2015-05-25,195.0155174676145,196.74899721981475,193.35788938775943,193.82376098632812,6617337,-0.010398469145401329,0.01712902375434635,0.012853848939510094,0,0.25,0.8745542593645143,0.02436568498318691
2015-05-26,193.9321105709988,194.14880278423198,191.2669019388558,191.67860412597656,9510249,-0.011129265063635369,0.01732106854831349,0.009173368827706313,0,0.3,0.8843594645508359,0.023751392770151918
2015-05-27,191.98196618261687,193.04373061801746,190.72520622438222,191.83029174804688,8078236,0.0007910514285967385,0.017060246802223632,0.008652243100548612,0,0.25,0.8710427237809543,0.023436224328816167
2015-05-28,191.9494434355898,193.76959430839705,188.94836995153776,189.7717742919922,26538868,-0.010788921795629255,0.016709932877387857,0.006500176110435009,0,0.15,0.8531567928911633,0.02330107640551092
2015-05-29,190.66017921748605,192.07946178668595,189.1867272140955,190.03179931640625,29277517,0.001369260760607723,0.016457079065030134,0.016074494507635113,0,0.05,0.8402468698409432,0.021755598496108718
2015-06-01,190.68182717682777,196.0772613707115,190.24845728386705,195.50303649902344,19594976,0.028384488289367644,0.016056796654296147,0.014923984993520992,0,0.05,0.819809704695015,0.019273170894363895
2015-06-02,196.26144718439295,199.0891638182213,193.162868929824,194.72299194335938,20178960,-0.003997916785580646,0.016099629336492224,0.015130527354928246,0,0.1,0.8219966071823842,0.017044195008848056
2015-06-03,194.7988503909652,197.2798829353339,192.52367617228163,194.22463989257812,15546279,-0.0025625677222498467,0.01576740672798445,0.014284780005971704,0,0.05,0.805034362194316,0.015398320837955564
2015-06-04,195.9255916692109,198.52579681682707,193.40122372899853,197.7674102783203,15931395,0.01807621787357679,0.01589791362672462,0.015386906425045348,0,0.1,0.8165293816024906,0.016241382317937123
2015-06-05,197.16069580887057,198.68831721894924,195.97975877137046,196.69482421875,13066337,-0.0054382326579798185,0.014197089736414816,0.015222427796763293,0,0.05,0.7291737252580719,0.015268694512721762
2015-06-08,196.4889621392459,197.18235980003936,191.353555324246,191.86276245117188,10846953,-0.024873074425478668,0.015239278379839146,0.015241289342432029,0,0.1,0.7827013558962144,0.013978932781046099
2015-06-09,191.45105016212818,192.98950534785817,190.10761938637174,191.4835662841797,9153355,-0.0019783483614929866,0.01348429676770498,0.019793018883178675,0,0.05,0.6925641162479393,0.01624288383999845
2015-06-10,191.98197354298534,197.1607314024522,191.76529577100675,196.27232360839844,13509379,0.024701111874288462,0.013960434742859063,0.02224656896685761,1,0.1,0.717018938153405,0.018926935127795756
2015-06-11,196.31564256252366,197.0740436292606,189.30591472916151,190.06431579589844,14676438,-0.03214058199438997,0.015730285133555757,0.024459430488112027,1,0.25,0.807919849994768,0.020844891970889033
2015-06-12,190.46519625076468,193.43375398751428,190.3026734606885,192.8162078857422,21543824,0.014374925370723877,0.016007100591806996,0.02215648359240381,0,0.4,0.8221373102383522,0.024262792009757006
2015-06-15,193.91045877827077,196.09897654351116,192.84870879287914,195.39474487304688,12858570,0.013284400605096999,0.01565590557752268,0.021963317716830313,0,0.25,0.903864881883806,0.02624512014130197
2015-06-16,194.7988608597588,196.09897081492593,193.5421009211202,195.87144470214844,13929305,0.002436704615276694,0.015635738115137958,0.02319046201605436,0,0.25,0.9027005505766197,0.025496078609145694
2015-06-17,196.10978017945774,204.1920910592102,193.71541890528601,201.77606201171875,26232634,0.02969992888207342,0.01667752175676735,0.018442265186215386,0,0.7,0.9628460109287658,0.024234840796728496
2015-06-18,202.06857516100897,212.7835927265047,202.0577412744451,212.12271118164062,49366799,0.050006455002182836,0.0195348143026916,0.018143508481865307,0,1.0,1.0,0.027293144800641385
2015-06-19,212.8919614243679,218.0707042204091,212.8919614243679,215.95803833007812,45710935,0.01791918827634802,0.019757009786907503,0.021945357472401963,0,1.0,1.0,0.030372315426073822
2015-06-22,216.02302401911172,218.569059659903,213.75866942631936,214.88543701171875,19394187,-0.004979086817734882,0.019572640505629034,0.021781084096331088,0,0.95,0.9906681586299235,0.034345451880635425
2015-06-23,215.09128724148678,217.26895634278375,214.73375451317278,215.60049438476562,16007498,0.0033220970932136364,0.01920298287384977,0.02292572031660916,0,0.85,0.9719579572499442,0.0394307418213828
2015-06-24,215.60050485627713,218.0815373724735,213.7911878177322,214.71209716796875,18603004,-0.004129084281759564,0.01930286854970445,0.010342609718767177,0,0.85,0.9770136654229932,0.04359989612369981
2015-06-25,213.86706469485262,218.63410585294176,213.43369468694075,217.66986083984375,27175118,0.013681467294197995,0.01897991498295111,0.007929632491252045,0,0.75,0.9606673878113198,0.04873784613016279
2015-06-26,216.6622451528934,219.73915579940316,215.68716640926314,216.83560180664062,20966796,-0.003840044050459492,0.01909459822859479,0.009051469911198885,0,0.75,0.9664720741925391,0.05422418288936105
2015-06-29,214.06204961157323,215.35132559568137,210.61677219354266,214.70126342773438,20168946,-0.009891881572383292,0.018710305771084967,0.009974244650236504,0,0.65,0.9470211318862553,0.057892840421869145
2015-06-30,214.4954108840201,217.30145990780647,214.08370871818144,216.70558166503906,23184864,0.009292076292255208,0.01862154079609035,0.009657678434839093,0,0.6,0.9425282973960157,0.06256318388433786
2015-07-01,216.90062263953092,218.94828527358297,216.90062263953092,217.908203125,14824266,0.005534221745829574,0.018528288747695854,0.007879527607459507,0,0.55,0.9378083499241928,0.0670982978574675
2015-07-02,218.63408957343708,220.96344776834275,218.22238737335263,219.0349578857422,15931202,0.005157454602160096,0.018299839601362944,0.007844131670063351,0,0.5,0.9262454085278536,0.06944595291578023
2015-07-03,218.79657650067608,219.67415025395047,217.34479228676173,218.24403381347656,13831096,-0.0036174842596821796,0.01824907705222916,0.0050883946093740655,0,0.45,0.9236760648021942,0.07394014246105776
2015-07-06,215.8388471920819,220.7792295814042,215.6438227719912,220.0533447265625,12237733,0.008256135122482609,0.016823779257767367,0.008440759375526918,0,0.4,0.851534692710234,0.08187245667011435
2015-07-07,219.06744899447003,220.28087329623258,216.68392147550537,217.38815307617188,11294999,-0.012185513457217223,0.017255120767588186,0.00842942399683661,0,0.4,0.8733670202979168,0.08766475646079161
2015-07-08,215.78469706238036,218.56909309573837,214.8746359959292,215.9472198486328,15190654,-0.006650454259822511,0.016920524315602755,0.007902454159782779,0,0.35,0.8564314386692049,0.09148843051470756
2015-07-09,215.81717679445802,216.90060888964751,213.03279550853105,213.95370483398438,16245867,-0.009274366205475138,0.014952889727383829,0.011733892256638966,0,0.05,0.7568397185940936,0.09772647486642541
2015-07-10,214.7554200222971,217.5506495696996,214.5712439489247,217.07394409179688,16110573,0.014478392612537727,0.01495598652923532,0.011189963900423422,0,0.1,0.7569964630551681,0.10301343202889819
2015-07-13,217.07396088166902,219.3924851304981,215.6330104498397,218.20071411132812,9860248,0.005177294451488272,0.014855553008001983,0.01054716743061056,0,0.05,0.7519130257174039,0.10826959141287595
2015-07-14,218.61244048803889,219.17581716519967,215.6438681958861,216.20724487304688,9942927,-0.00917793143638655,0.015205316919097328,0.01163295409023505,0,0.2,0.7696163074825992,0.11299464179950548
2015-07-15,216.62976160109218,219.8041774944296,216.58642605014992,219.09996032714844,13532911,0.013290650834758054,0.014208990814671495,0.009858587122234273,0,0.05,0.7191873146759006,0.11606898393582633
2015-07-16,219.28413391398746,222.70774365060794,219.09995782458657,221.8193359375,14854295,0.012335182942755431,0.00953349952578119,0.009569277243778304,0,0.05,0.48253757165716504,0.1134578849867219
2015-07-17,222.1551754128217,223.4336029331818,220.5842184960577,221.3859405517578,10195142,-0.0019557326903507223,0.008821860277344207,0.009548318719461704,0,0.05,0.45072407449608376,0.10913052376187525
2015-07-20,222.7077413431539,223.17361297010467,220.56257376036214,222.04685974121094,6348354,0.0029809237314960464,0.008705250142676138,0.012245561043634935,0,0.05,0.45098220092315894,0.1050199369528857
2015-07-21,222.75104351160772,222.84854848449172,217.27977203508985,218.3740234375,7923338,-0.016679143021109264,0.009604198911597986,0.02160491894353538,1,0.2,0.49755293555812136,0.09905204382003693
2015-07-22,217.7673530731437,228.37403313106284,217.68068196953553,227.6048126220703,17309440,0.04140155062450009,0.01315446934906953,0.022031137662013027,1,0.25,0.688910507128151,0.09597857251784636
2015-07-23,228.27651096672008,231.38592336156816,225.61130240891728,226.4997100830078,18642915,-0.004867182181254973,0.013008555637833279,0.024522486950744632,1,0.25,0.6812688846394547,0.09056300556674968
2015-07-24,227.0847455694087,227.44226383091117,221.25594094462815,222.11184692382812,13099664,-0.019562594963222307,0.013828529845194507,0.025991262702747243,1,0.35,0.7390862562259785,0.08463683622631323
2015-07-27,222.07936569929836,223.16278339914993,217.0631310452782,217.8431854248047,20118553,-0.019405598941035565,0.014382759090284785,0.02509736174667127,1,0.45,0.7723721279446699,0.08028340590127851
2015-07-28,218.48238645297607,220.3025227542896,216.7055712326212,218.90492248535156,13382878,0.004862020614956394,0.014277628152057032,0.010521411542810092,0,0.45,0.7705853652476445,0.07500643480714074
2015-07-29,218.74245176483132,219.43584958555064,214.97215716449602,215.8172149658203,14790821,-0.014205669224372832,0.014590526682334163,0.01237017573313147,0,0.55,0.7973035283460891,0.06829830711675683
2015-07-30,216.7055815184026,218.4173935018678,215.0154517731475,216.71641540527344,11701228,0.004157835006257459,0.014571891400492355,0.011372899180826807,0,0.55,0.7985001849018095,0.06223329245924326
2015-07-31,216.68392479169393,218.39573686243116,214.51708944918366,217.0847930908203,16634259,0.0016983713594144417,0.014561128288347599,0.007815075505643034,0,0.55,0.8438728702321834,0.0564381132097422
2015-08-03,216.90060000419717,219.68498117606046,216.5539011693605,217.21478271484375,9887787,0.0005986173376478469,0.014425283208202265,0.009137210726726326,0,0.55,0.8360001301931509,0.04863071577579378
2015-08-04,217.42064814211562,217.90818751837557,212.35024441479956,214.08370971679688,12006872,-0.014519540688250187,0.014532567252486504,0.007375202106849146,0,0.6,0.8588721591260462,0.041383170360739095
2015-08-05,214.13787988528327,216.85727230051697,213.2386383381826,214.029541015625,14345010,-0.00025305781294215836,0.014466482134855874,0.007113487051890365,0,0.6,0.9514094452504634,0.03607814422069228
2015-08-06,214.73375016587337,214.9504423616188,211.8085284712884,212.12271118164062,8708037,-0.008949114078840366,0.014456214491042467,0.00805418606297766,0,0.6,0.9507341785744686,0.029819928306186877
2015-08-07,212.13354689638058,215.38381414482865,211.73267862559467,213.29281616210938,8608888,0.005501011862441194,0.014104035273777996,0.00921612609292896,0,0.4,0.9275725950876984,0.023086939952082875
2015-08-10,213.32534264098098,214.25707146637154,208.99165729367922,209.945068359375,9288894,-0.015820028149022856,0.014407746866544443,0.008189196956548128,0,0.6,0.9475466340625123,0.015731698549440003
2015-08-11,210.40011392792428,210.97432447335007,207.58321617792456,209.3166961669922,8762464,-0.002997519526221256,0.014310023253291872,0.011440550978995575,0,0.55,0.980774962059326,0.009347827927337557
2015-08-12,208.79663889421184,209.3166799577667,203.80207212080109,204.311279296875,9650325,-0.024203687952226677,0.014704463887241198,0.011444519176733066,0,1.0,1.0,0.0018980896713943376
2015-08-13,205.19969682896408,206.7056506543639,201.38605253722986,202.24195861816406,9340350,-0.010179914245493252,0.014284677634118724,0.023107746144200504,1,0.45,0.9714517811501638,-0.0048482052605095995
2015-08-14,203.73705216221944,210.61675818904376,202.44777626383885,209.5225067138672,12739366,0.035366368672415736,0.016857212902468305,0.023262300676993836,0,1.0,1.0,-0.008819524411843025
2015-08-17,209.3166590389366,209.3166590389366,204.993808185834,206.0013885498047,10857430,-0.01694825490715878,0.01708782745431151,0.02329607574355002,0,1.0,1.0,-0.014134316726208684
2015-08-18,207.14984201188875,207.14984201188875,204.15961657341734,204.57130432128906,6630334,-0.006966318202803452,0.0168372292408683,0.021107438815460754,0,0.9,0.985334694295501,-0.017929513466572945
2015-08-19,204.54960976520962,208.23323248887783,203.5636971480745,206.84646606445312,8877298,0.011060217131889157,0.013669899490956818,0.028799708508793695,1,0.1,0.7999787876783425,-0.025576642461562785
2015-08-20,208.00571234605115,208.00571234605115,197.9949121712965,198.54745483398438,19008087,-0.040948669500015036,0.015883466144831788,0.018881020775735842,0,0.85,0.9295193427777829,-0.033924566708504245
2015-08-21,197.18240887492266,197.59411112639577,194.36551091387213,196.7382049560547,20050521,-0.009154202625926021,0.015603959852588287,0.03990702203033114,1,0.8,0.9131623018964403,-0.04087447201113259
2015-08-24,190.68186357670845,190.68186357670845,177.2474521882558,179.75015258789062,35635706,-0.0903060906127283,0.02438008559698556,0.0453666037124941,1,1.0,1.0,-0.05024347586585551
2015-08-25,182.1986656886669,186.48901500939655,178.3742024257681,183.78045654296875,49504268,0.02217402876134522,0.02521402692766629,0.04453617350717898,1,1.0,1.0,-0.058720885775597385
2015-08-26,183.70462158202437,189.5550940551504,182.01449183987322,184.91806030273438,18955515,0.006170935427317974,0.02539280141926686,0.04621966132260569,1,1.0,1.0,-0.06531466775060506
2015-08-27,187.82163386495085,190.95271427782035,185.7089678510859,188.33084106445312,26997546,0.01828739942570537,0.02593167206453386,0.046675084094836554,1,1.0,1.0,-0.07129339463605316
2015-08-28,189.59844131277868,191.33190670939808,187.66995147632863,189.03506469726562,10770215,0.0037323162456233145,0.02597161813041545,0.016179974687163815,0,1.0,1.0,-0.07744583840202483
2015-08-31,189.13255133754114,189.13255133754114,185.00472487707225,185.4597625732422,20708942,-0.019094580183712278,0.026044861439284656,0.016507974092020306,0,1.0,1.0,-0.08409599420699579
2015-09-01,185.02640369526745,185.02640369526745,180.95274642396473,181.98199462890625,21645696,-0.018930193594157492,0.026122398151964207,0.01731397158730348,0,1.0,1.0,-0.09073720625001792
2015-09-02,184.1813215070348,185.719776786823,182.5778629081036,184.0838165283203,19652369,0.011483426927149,0.026438411045662198,0.014414916336815776,0,1.0,1.0,-0.09718180912800613
2015-09-03,185.05889951193842,186.51068373301473,182.96790150674747,185.01556396484375,11659978,0.005048772579746023,0.02658391735605243,0.01554353871576637,0,1.0,1.0,-0.1030008961304963
2015-09-04,184.11630740753597,184.11630740753597,178.7858764407692,181.12606811523438,16199949,-0.02124665333932507,0.026603391591484195,0.014431677208228211,0,1.0,1.0,-0.1095848886900653
2015-09-07,181.63529768169096,182.88123810648506,179.3492896184002,180.54104614257812,10234633,-0.0032351433671308576,0.026561815468368243,0.015273877781239772,0,0.9,0.9984371871168013,-0.11464037576973339
2015-09-08,181.14773341702926,184.82052193475658,178.78587400298952,183.87794494628906,12900468,0.018314040443798838,0.027174238926963825,0.019585103603901928,0,1.0,1.0,-0.1190805001947221
2015-09-09,186.56484620151465,190.40014322748073,184.28965774164683,189.39256286621094,17340694,0.029549718354475653,0.02797532569030738,0.020550834588059688,0,1.0,1.0,-0.11951617989817855
2015-09-10,186.56484914426318,188.62334544474885,185.37307823145125,187.8649444580078,11074406,-0.00809858904265746,0.02795417225855288,0.017024255245887795,0,0.95,0.9992438539594258,-0.11885416091093083
2015-09-11,188.94837836211948,189.83678606408114,185.52478313292207,186.5540313720703,10634833,-0.007002414552389572,0.026401100088503424,0.016382221124761478,0,0.65,0.9437280688264024,-0.12175850380551267
2015-09-14,186.72738106652122,187.58328714040942,184.59304729022588,187.1824188232422,7964072,0.0033627335144463637,0.0263404959942933,0.015168486030837714,0,0.6,0.9415617278557546,-0.12285962836520511
2015-09-15,186.78152687506463,188.51500657934812,185.3947460045314,187.8649444580078,11509788,0.0036396810379432983,0.0264010674400535,0.006695219526510266,0,0.6,0.9437269017819044,-0.12393445503394405
2015-09-16,188.9700456795961,190.10763270367417,187.47492593257678,189.0675506591797,13424811,0.006381037970223253,0.026278610401708622,0.011987370014996938,0,0.5,0.9393495787186986,-0.12383893810183465
2015-09-18,190.34599521984015,194.90719207485822,190.064314142537,194.018798828125,34261453,0.02585069344590069,0.025638623430033043,0.016096367024982995,0,0.25,0.9164727415100681,-0.1191203708733229
2015-09-21,190.68184375890095,192.45864456364038,189.8259377842606,190.2701416015625,12732187,-0.0195101952787675,0.025911826920974296,0.023760474969037375,0,0.25,0.9262386149789125,-0.11534332324575845
2015-09-22,190.68187731826094,191.74362732620082,182.9895994727421,183.726318359375,15745524,-0.034997610155470815,0.017559845291172087,0.023704322717234612,0,0.05,0.6276904685780317,-0.10630207422393187
2015-09-23,182.66454680679405,185.65478648382367,182.01449910532168,184.25717163085938,15221260,0.002885203571232617,0.016856752319914382,0.02334674195769139,0,0.05,0.6025578578252173,-0.09858961552072544
2015-09-24,183.7479682552496,183.7479682552496,180.8769157435693,181.44029235839844,29076982,-0.015405821820776907,0.017137866025622103,0.014698158488822789,0,0.1,0.6126064881367893,-0.09264598266116614
2015-09-28,181.97117490314173,182.2095204382385,179.56597945390632,180.76856994628906,11624639,-0.0037090378071189785,0.016533531447870835,0.017077951783841586,0,0.05,0.5910040737648753,-0.08817874562003204
2015-09-29,179.8476433354633,184.23548290192915,179.0025712945367,182.17698669433594,15853471,0.007761074860136344,0.016631927192488807,0.015028969837433083,0,0.1,0.5945213069762858,-0.0835507828105728
2015-09-30,184.39802598306673,187.3882511851364,181.68946738490803,186.84654235839844,17292020,0.025308981940878432,0.01716367811859275,0.015029894600591487,0,0.25,0.613529161683342,-0.07595302118149407
